email,password_hash,full_name,role,avatar_url,is_active,department,institution_id,created_at,updated_at,batch,class,branch
amelia.patel@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amelia Patel,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
amelie.pathak@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amelie Pathak,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
amit.amin@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amit Amin,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.Sc. Biochem
amos.patil@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amos Patil,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
amrita.anand@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amrita Anand,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.Sc. Biochem
amy.patkar@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Amy Patkar,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
analise.pattanaik@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Analise Pattanaik,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
anand.ananthan@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anand Ananthan,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,B.Sc. Biochem
ananya.anantharaman@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ananya Anantharaman,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
ana.patnaik@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ana Patnaik,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,M.Tech. DS
anastasia.patwardhan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anastasia Patwardhan,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
anderson.pavri@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anderson Pavri,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
anders.paul@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anders Paul,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
andrea.pendse@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Andrea Pendse,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
andre.pendharkar@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Andre Pendharkar,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
andres.phadke@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Andres Phadke,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
andrew.phadnis@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Andrew Phadnis,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
angela.phukan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angela Phukan,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
angelia.pillai@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angelia Pillai,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,M.Tech. DS
angelica.pimputkar@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angelica Pimputkar,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
angelina.pingle@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angelina Pingle,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
angie.pinto@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angie Pinto,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
angus.piramal@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Angus Piramal,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
anika.anthony@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anika Anthony,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
aniket.ande@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Aniket Ande,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
aniruddh.apte@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Aniruddh Apte,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
anita.arcot@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anita Arcot,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
ankush.arora@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ankush Arora,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
annabella.poddar@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annabella Poddar,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
annabelle.pokhriyal@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annabelle Pokhriyal,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
annabell.podapalli@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annabell Podapalli,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
anneliese.potnis@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anneliese Potnis,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
anne.pol@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anne Pol,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
annette.prabhakar@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annette Prabhakar,student,,t,M.Tech. DS,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,M.Tech. DS
annie.prabhu@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annie Prabhu,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
annika.pradhan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Annika Pradhan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
anoushka.arumugam@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anoushka Arumugam,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
ansel.prakasam@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ansel Prakasam,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
ansh.arya@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ansh Arya,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
anthony.prasad@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anthony Prasad,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
antonia.pujari@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Antonia Pujari,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
antonio.pulapaka@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Antonio Pulapaka,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
anton.prashanth@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anton Prashanth,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
antony.pundir@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Antony Pundir,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
anushka.asrani@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anushka Asrani,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
anya.puranik@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Anya Puranik,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
apoorva.avasthi@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Apoorva Avasthi,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
apparao.athawale@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Apparao Athawale,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,B.Sc. Biochem
april.puri@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",April Puri,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,,BBA
archana.ayyar@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Archana Ayyar,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
archer.purohit@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Archer Purohit,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
archibald.purushothaman@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Archibald Purushothaman,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
archie.radhakrishnan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Archie Radhakrishnan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
ariadne.raghavan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ariadne Raghavan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
ariana.raghunathan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ariana Raghunathan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
arianna.raheja@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arianna Raheja,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
aric.rahman@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Aric Rahman,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
ariella.raina@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ariella Raina,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
ariel.rai@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Ariel Rai,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
arindam.ayyangar@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arindam Ayyangar,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
arjun.babbar@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arjun Babbar,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
arlo.raizada@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arlo Raizada,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,,BBA
armando.rajagopalan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Armando Rajagopalan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,BBA
armand.rajagopal@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Armand Rajagopal,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,BBA
armani.rajan@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Armani Rajan,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,BBA
arnav.badami@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arnav Badami,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
arnold.rajawat@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arnold Rajawat,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,BBA
aron.raje@presidency.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Aron Raje,student,,t,BBA,785e7c89-2068-4c2c-8790-dbcf18b64a4a,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,BBA
arpita.bachchan@dgvaishnav.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Arpita Bachchan,student,,t,B.Sc. Biochem,183b3f5e-8a32-4972-ac8b-cf77dfe6a6c5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,,B.Sc. Biochem
